CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	UNIT_PRICE	STORE_PRICE
SELL-IN	B	201 	라	20180220	1,665,972 	770 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180221	270,450 	125 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180222	1,298,160 	600 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180223	1,774,152 	820 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180224	129,816 	60 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180225	0 	0 			
SELL-IN	B	201 	라	20180226	1,125,072 	520 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180227	761,120 	350 	50.9%	2,175 	4,432 
SELL-IN	B	201 	라	20180228	628,987 	290 	51.1%	2,169 	4,432 
SELL-IN	B	201 	라	20180301	799,711 	345 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180302	1,008,330 	435 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180303	173,850 	75 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180304	0 	0 			
SELL-IN	B	201 	라	20180305	730,170 	315 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180306	382,470 	165 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180307	173,850 	75 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180308	753,350 	325 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180309	27,816 	12 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180310	69,540 	30 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180311	0 	0 			
SELL-IN	B	201 	라	20180312	475,190 	205 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180313	440,420 	190 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180314	520,705 	235 	50.0%	2,216 	4,432 
SELL-IN	B	201 	라	20180315	624,240 	280 	49.7%	2,229 	4,432 
SELL-IN	B	201 	라	20180316	777,975 	350 	49.8%	2,223 	4,432 
SELL-IN	B	201 	라	20180317	54,075 	25 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180318	0 	0 			
SELL-IN	B	201 	라	20180319	832,050 	375 	49.9%	2,219 	4,432 
SELL-IN	B	201 	라	20180320	527,969 	238 	49.9%	2,218 	4,432 
SELL-IN	B	201 	라	20180321	319,870 	140 	48.4%	2,285 	4,432 
SELL-IN	B	201 	라	20180322	301,340 	130 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180323	301,340 	130 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180324	162,260 	70 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180325	0 	0 			
SELL-IN	B	201 	라	20180326	220,210 	95 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180327	312,930 	135 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180328	452,010 	195 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180329	649,200 	300 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180330	919,700 	425 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180331	1,341,685 	620 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180401	10,820 	5 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180402	1,190,200 	550 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180403	1,190,195 	550 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180404	1,190,200 	550 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180405	1,417,420 	655 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180406	1,038,720 	480 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180407	357,060 	165 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180408	0 	0 			
SELL-IN	B	201 	라	20180409	1,146,920 	530 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180410	973,800 	450 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180411	768,220 	355 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180412	746,580 	345 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180413	940,640 	435 	51.2%	2,162 	4,432 
SELL-IN	B	201 	라	20180414	86,560 	40 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180415	0 	0 			
SELL-IN	B	201 	라	20180416	627,560 	290 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180417	259,680 	120 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180418	389,520 	180 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180419	151,480 	70 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180420	335,420 	155 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180421	54,100 	25 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180422	0 	0 			
SELL-IN	B	201 	라	20180423	833,140 	385 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180424	486,900 	225 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180425	313,780 	145 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180426	231,800 	100 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180427	509,960 	220 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180428	139,080 	60 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180429	0 	0 			
SELL-IN	B	201 	라	20180430	305,950 	120 	42.5%	2,550 	4,432 
SELL-IN	B	201 	라	20180501	829,940 	370 	49.4%	2,243 	4,432 
SELL-IN	B	201 	라	20180502	577,960 	250 	47.8%	2,312 	4,432 
SELL-IN	B	201 	라	20180503	359,290 	155 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180504	498,370 	215 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180505	659,160 	285 	47.8%	2,313 	4,432 
SELL-IN	B	201 	라	20180506	0 	0 			
SELL-IN	B	201 	라	20180507	452,010 	195 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180508	392,590 	170 	47.9%	2,309 	4,432 
SELL-IN	B	201 	라	20180509	230,330 	100 	48.0%	2,303 	4,432 
SELL-IN	B	201 	라	20180510	440,420 	190 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180511	278,160 	120 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180512	422,950 	185 	48.4%	2,286 	4,432 
SELL-IN	B	201 	라	20180513	0 	0 			
SELL-IN	B	201 	라	20180514	417,240 	180 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180515	440,420 	190 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180516	266,570 	115 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180517	309,990 	135 	48.2%	2,296 	4,432 
SELL-IN	B	201 	라	20180518	811,300 	350 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180519	520,080 	225 	47.8%	2,311 	4,432 
SELL-IN	B	201 	라	20180520	0 	0 			
SELL-IN	B	201 	라	20180521	589,620 	255 	47.8%	2,312 	4,432 
SELL-IN	B	201 	라	20180522	404,180 	175 	47.9%	2,310 	4,432 
SELL-IN	B	201 	라	20180523	323,050 	140 	47.9%	2,308 	4,432 
SELL-IN	B	201 	라	20180524	182,500 	80 	48.5%	2,281 	4,432 
SELL-IN	B	201 	라	20180525	301,340 	130 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180526	414,300 	180 	48.1%	2,302 	4,432 
SELL-IN	B	201 	라	20180527	0 	0 			
SELL-IN	B	201 	라	20180528	243,390 	105 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180529	566,440 	245 	47.8%	2,312 	4,432 
SELL-IN	B	201 	라	20180530	490,670 	215 	48.5%	2,282 	4,432 
SELL-IN	B	201 	라	20180531	474,570 	215 	50.2%	2,207 	4,432 
SELL-IN	B	201 	라	20180601	1,006,330 	465 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180602	1,489,660 	690 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180603	0 	0 			
SELL-IN	B	201 	라	20180604	831,740 	385 	51.3%	2,160 	4,432 
SELL-IN	B	201 	라	20180605	1,383,560 	640 	51.2%	2,162 	4,432 
SELL-IN	B	201 	라	20180606	972,400 	450 	51.2%	2,161 	4,432 
SELL-IN	B	201 	라	20180607	1,350,400 	625 	51.2%	2,161 	4,432 
SELL-IN	B	201 	라	20180608	1,221,260 	565 	51.2%	2,162 	4,432 
SELL-IN	B	201 	라	20180609	1,110,260 	515 	51.4%	2,156 	4,432 
SELL-IN	B	201 	라	20180610	0 	0 			
SELL-IN	B	201 	라	20180611	852,680 	395 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180612	1,466,670 	680 	51.3%	2,157 	4,432 
SELL-IN	B	201 	라	20180613	32,445 	15 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180614	1,977,755 	915 	51.2%	2,161 	4,432 
SELL-IN	B	201 	라	20180615	1,697,955 	785 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180616	1,995,910 	925 	51.3%	2,158 	4,432 
SELL-IN	B	201 	라	20180617	0 	0 			
SELL-IN	B	201 	라	20180618	1,222,095 	565 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180619	1,036,155 	480 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180620	1,133,490 	525 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180621	1,304,445 	605 	51.3%	2,156 	4,432 
SELL-IN	B	201 	라	20180622	1,049,055 	485 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180623	1,304,445 	605 	51.3%	2,156 	4,432 
SELL-IN	B	201 	라	20180624	0 	0 			
SELL-IN	B	201 	라	20180625	1,102,435 	510 	51.2%	2,162 	4,432 
SELL-IN	B	201 	라	20180626	1,046,970 	485 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180627	1,286,985 	595 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180628	1,391,505 	610 	48.5%	2,281 	4,432 
SELL-IN	B	201 	라	20180629	6,239,995 	2,750 	48.8%	2,269 	4,432 
SELL-IN	B	201 	라	20180630	868,340 	390 	49.8%	2,227 	4,432 
SELL-IN	B	201 	라	20180701	286,645 	130 	50.2%	2,205 	4,432 
SELL-IN	B	201 	라	20180702	529,935 	245 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180703	1,014,525 	470 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180704	821,940 	380 	51.2%	2,163 	4,432 
SELL-IN	B	201 	라	20180705	1,243,030 	575 	51.2%	2,162 	4,432 
SELL-IN	B	201 	라	20180706	1,090,230 	505 	51.3%	2,159 	4,432 
SELL-IN	B	201 	라	20180707	1,173,275 	545 	51.4%	2,153 	4,432 
SELL-IN	B	201 	라	20180708	0 	0 			
SELL-IN	B	201 	라	20180709	1,275,475 	590 	51.2%	2,162 	4,432 
SELL-IN	B	201 	라	20180710	670,825 	310 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180711	1,068,960 	495 	51.3%	2,160 	4,432 
SELL-IN	B	201 	라	20180712	1,031,120 	475 	51.0%	2,171 	4,432 
SELL-IN	B	201 	라	20180713	1,253,500 	570 	50.4%	2,199 	4,432 
SELL-IN	B	201 	라	20180714	2,099,040 	965 	50.9%	2,175 	4,432 
SELL-IN	B	201 	라	20180715	0 	0 			
SELL-IN	B	201 	라	20180716	1,586,090 	730 	51.0%	2,173 	4,432 
SELL-IN	B	201 	라	20180717	2,151,910 	985 	50.7%	2,185 	4,432 
SELL-IN	B	201 	라	20180718	6,081,480 	2,785 	50.7%	2,184 	4,432 
SELL-IN	B	201 	라	20180719	866,510 	400 	51.1%	2,166 	4,432 
SELL-IN	B	201 	라	20180720	1,609,970 	740 	50.9%	2,176 	4,432 
SELL-IN	B	201 	라	20180721	1,437,480 	660 	50.9%	2,178 	4,432 
SELL-IN	B	201 	라	20180722	0 	0 			
SELL-IN	B	201 	라	20180723	1,030,940 	470 	50.5%	2,193 	4,432 
SELL-IN	B	201 	라	20180724	834,680 	385 	51.1%	2,168 	4,432 
SELL-IN	B	201 	라	20180725	1,429,200 	640 	49.6%	2,233 	4,432 
SELL-IN	B	201 	라	20180726	3,207,030 	1,415 	48.9%	2,266 	4,432 
SELL-IN	B	201 	라	20180727	2,568,960 	1,150 	49.6%	2,234 	4,432 
SELL-IN	B	201 	라	20180728	2,705,760 	1,205 	49.3%	2,245 	4,432 
SELL-IN	B	201 	라	20180729	0 	0 			
SELL-IN	B	201 	라	20180730	1,950,690 	875 	49.7%	2,229 	4,432 
SELL-IN	B	201 	라	20180731	1,317,010 	590 	49.6%	2,232 	4,432 
SELL-IN	B	201 	라	20180801	1,833,340 	845 	51.0%	2,170 	4,432 
SELL-IN	B	201 	라	20180802	2,688,580 	1,245 	51.3%	2,160 	4,432 
SELL-IN	B	201 	라	20180803	346,240 	160 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180804	108,200 	50 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180805	0 	0 			
SELL-IN	B	201 	라	20180806	7,357,920 	3,405 	51.2%	2,161 	4,432 
SELL-IN	B	201 	라	20180807	865,600 	400 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180808	43,280 	20 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180809	5,377,860 	2,490 	51.3%	2,160 	4,432 
SELL-IN	B	201 	라	20180810	1,963,640 	910 	51.3%	2,158 	4,432 
SELL-IN	B	201 	라	20180811	1,060,360 	490 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180812	0 	0 			
SELL-IN	B	201 	라	20180813	714,120 	330 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180814	1,220,560 	565 	51.3%	2,160 	4,432 
SELL-IN	B	201 	라	20180815	141,430 	65 	50.9%	2,176 	4,432 
SELL-IN	B	201 	라	20180816	1,724,980 	775 	49.8%	2,226 	4,432 
SELL-IN	B	201 	라	20180817	1,544,780 	685 	49.1%	2,255 	4,432 
SELL-IN	B	201 	라	20180818	1,708,170 	765 	49.6%	2,233 	4,432 
SELL-IN	B	201 	라	20180819	0 	0 			
SELL-IN	B	201 	라	20180820	1,243,410 	560 	49.9%	2,220 	4,432 
SELL-IN	B	201 	라	20180821	814,680 	370 	50.3%	2,202 	4,432 
SELL-IN	B	201 	라	20180822	976,840 	445 	50.5%	2,195 	4,432 
SELL-IN	B	201 	라	20180823	1,168,930 	525 	49.8%	2,227 	4,432 
SELL-IN	B	201 	라	20180824	587,320 	265 	50.0%	2,216 	4,432 
SELL-IN	B	201 	라	20180825	1,471,890 	665 	50.1%	2,213 	4,432 
SELL-IN	B	201 	라	20180826	119,020 	55 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180827	704,800 	320 	50.3%	2,203 	4,432 
SELL-IN	B	201 	라	20180828	914,470 	410 	49.7%	2,230 	4,432 
SELL-IN	B	201 	라	20180829	670,240 	305 	50.4%	2,198 	4,432 
SELL-IN	B	201 	라	20180830	679,400 	295 	48.0%	2,303 	4,432 
SELL-IN	B	201 	라	20180831	1,108,880 	465 	46.2%	2,385 	4,432 
SELL-IN	B	201 	라	20180901	1,406,500 	620 	48.8%	2,269 	4,432 
SELL-IN	B	201 	라	20180902	0 	0 			
SELL-IN	B	201 	라	20180903	415,770 	180 	47.9%	2,310 	4,432 
SELL-IN	B	201 	라	20180904	509,960 	220 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180905	324,520 	140 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180906	231,800 	100 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180907	220,210 	95 	47.7%	2,318 	4,432 
SELL-IN	B	201 	라	20180908	0 	0 			
SELL-IN	B	201 	라	20180909	0 	0 			
SELL-IN	B	201 	라	20180910	383,320 	175 	50.6%	2,190 	4,432 
SELL-IN	B	201 	라	20180911	320,710 	145 	50.1%	2,212 	4,432 
SELL-IN	B	201 	라	20180912	307,580 	140 	50.4%	2,197 	4,432 
SELL-IN	B	201 	라	20180913	263,530 	120 	50.4%	2,196 	4,432 
SELL-IN	B	201 	라	20180914	711,770 	325 	50.6%	2,190 	4,432 
SELL-IN	B	201 	라	20180915	0 	0 			
SELL-IN	B	201 	라	20180916	0 	0 			
SELL-IN	B	201 	라	20180917	119,790 	55 	50.9%	2,178 	4,432 
SELL-IN	B	201 	라	20180918	141,430 	65 	50.9%	2,176 	4,432 
SELL-IN	B	201 	라	20180919	91,180 	40 	48.6%	2,280 	4,432 
SELL-IN	B	201 	라	20180920	0 	0 			
SELL-IN	B	201 	라	20180921	2,684,900 	1,240 	51.1%	2,165 	4,432 
SELL-IN	B	201 	라	20180922	4,706,700 	2,175 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180923	0 	0 			
SELL-IN	B	201 	라	20180924	0 	0 			
SELL-IN	B	201 	라	20180925	0 	0 			
SELL-IN	B	201 	라	20180926	21,640 	10 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180927	346,240 	160 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180928	324,600 	150 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20180929	185,460 	60 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20180930	-525,520 	-240 	50.6%	2,190 	4,432 
SELL-IN	B	201 	라	20181001	447,470 	205 	50.7%	2,183 	4,432 
SELL-IN	B	201 	라	20181002	56,410 	25 	49.1%	2,256 	4,432 
SELL-IN	B	201 	라	20181003	32,460 	15 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181004	913,485 	390 	47.1%	2,342 	4,432 
SELL-IN	B	201 	라	20181005	811,470 	345 	46.9%	2,352 	4,432 
SELL-IN	B	201 	라	20181006	0 	0 			
SELL-IN	B	201 	라	20181007	0 	0 			
SELL-IN	B	201 	라	20181008	567,275 	260 	50.8%	2,182 	4,432 
SELL-IN	B	201 	라	20181009	418,880 	185 	48.9%	2,264 	4,432 
SELL-IN	B	201 	라	20181010	1,128,350 	500 	49.1%	2,257 	4,432 
SELL-IN	B	201 	라	20181011	876,420 	405 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181012	1,114,460 	515 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181013	0 	0 			
SELL-IN	B	201 	라	20181014	0 	0 			
SELL-IN	B	201 	라	20181015	400,340 	185 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181016	530,180 	245 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181017	216,400 	100 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181018	700,125 	240 	34.2%	2,917 	4,432 
SELL-IN	B	201 	라	20181019	100,465 	40 	43.3%	2,512 	4,432 
SELL-IN	B	201 	라	20181020	0 	0 			
SELL-IN	B	201 	라	20181021	0 	0 			
SELL-IN	B	201 	라	20181022	548,660 	185 	33.1%	2,966 	4,432 
SELL-IN	B	201 	라	20181023	168,470 	65 	41.5%	2,592 	4,432 
SELL-IN	B	201 	라	20181024	236,475 	90 	40.7%	2,628 	4,432 
SELL-IN	B	201 	라	20181025	148,380 	60 	44.2%	2,473 	4,432 
SELL-IN	B	201 	라	20181026	15,455 	5 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181027	0 	0 			
SELL-IN	B	201 	라	20181028	0 	0 			
SELL-IN	B	201 	라	20181029	159,200 	65 	44.7%	2,449 	4,432 
SELL-IN	B	201 	라	20181030	97,380 	45 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181031	423,545 	215 	55.5%	1,970 	4,432 
SELL-IN	B	201 	라	20181101	1,350,935 	605 	49.6%	2,233 	4,432 
SELL-IN	B	201 	라	20181102	724,940 	335 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181103	0 	0 			
SELL-IN	B	201 	라	20181104	0 	0 			
SELL-IN	B	201 	라	20181105	530,180 	245 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181106	984,620 	455 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181107	108,200 	50 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181108	1,417,420 	655 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181109	1,514,800 	700 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181110	0 	0 			
SELL-IN	B	201 	라	20181111	0 	0 			
SELL-IN	B	201 	라	20181112	584,280 	270 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181113	930,520 	430 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181114	97,380 	45 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181115	942,755 	305 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181116	664,565 	215 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181117	0 	0 			
SELL-IN	B	201 	라	20181118	0 	0 			
SELL-IN	B	201 	라	20181119	0 	0 			
SELL-IN	B	201 	라	20181120	0 	0 			
SELL-IN	B	201 	라	20181121	370,920 	120 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181122	185,460 	60 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181123	293,645 	95 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181124	0 	0 			
SELL-IN	B	201 	라	20181125	0 	0 			
SELL-IN	B	201 	라	20181126	265,835 	95 	36.9%	2,798 	4,432 
SELL-IN	B	201 	라	20181127	335,405 	140 	45.9%	2,396 	4,432 
SELL-IN	B	201 	라	20181128	30,910 	10 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181129	891,830 	365 	44.9%	2,443 	4,432 
SELL-IN	B	201 	라	20181130	313,780 	145 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181201	270,500 	125 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181202	0 	0 			
SELL-IN	B	201 	라	20181203	1,017,080 	470 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181204	1,525,620 	705 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181205	248,860 	115 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181206	1,406,600 	650 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181207	1,449,880 	670 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181208	0 	0 			
SELL-IN	B	201 	라	20181209	0 	0 			
SELL-IN	B	201 	라	20181210	1,276,760 	590 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181211	1,071,180 	495 	51.2%	2,164 	4,432 
SELL-IN	B	201 	라	20181212	0 	0 			
SELL-IN	B	201 	라	20181213	92,730 	30 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181214	46,365 	15 	30.3%	3,091 	4,432 
SELL-IN	B	201 	라	20181215	0 	0 			
SELL-IN	B	201 	라	20181216	0 	0 			
SELL-IN	B	201 	라	20181217	0 	0 			
SELL-IN	B	201 	라	20181218	0 	0 			
SELL-IN	B	201 	라	20181219	0 	0 			
SELL-IN	B	201 	라	20181220	0 	0 			
SELL-IN	B	201 	라	20181221	0 	0 			
SELL-IN	B	201 	라	20181222	0 	0 			
SELL-IN	B	201 	라	20181223	0 	0 			
SELL-IN	B	201 	라	20181224	0 	0 			
SELL-IN	B	201 	라	20181225	0 	0 			
SELL-IN	B	201 	라	20181226	0 	0 			
SELL-IN	B	201 	라	20181227	29,676 	10 	33.0%	2,968 	4,432 
SELL-IN	B	201 	라	20181228	1,583,648 	535 	33.2%	2,960 	4,432 
SELL-IN	B	201 	라	20181229	0 	0 			
SELL-IN	B	201 	라	20181230	0 	0 			
SELL-IN	B	201 	라	20181231	642,052 	215 	32.6%	2,986 	4,432 
SELL-IN	B	201 	라	20190101	640,560 	408 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190102	188,400 	120 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190103	207,240 	132 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190104	150,720 	96 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190105	498,960 	348 	67.6%	1,434 	4,432 
SELL-IN	B	201 	라	20190106		0 			
SELL-IN	B	201 	라	20190107	320,280 	204 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190108	235,200 	180 	70.5%	1,307 	4,432 
SELL-IN	B	201 	라	20190109	318,480 	384 	81.3%	829 	4,432 
SELL-IN	B	201 	라	20190110	619,320 	636 	78.0%	974 	4,432 
SELL-IN	B	201 	라	20190111	647,280 	684 	78.6%	946 	4,432 
SELL-IN	B	201 	라	20190112	357,960 	228 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190113		0 			
SELL-IN	B	201 	라	20190114	1,601,400 	2,040 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190115	4,936,080 	6,288 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190116	3,749,160 	4,776 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190117	1,318,800 	1,680 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190118	2,694,120 	3,432 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190119	1,422,420 	1,812 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190120		0 			
SELL-IN	B	201 	라	20190121	2,590,500 	3,300 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190122	5,123,880 	6,528 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190123	3,579,600 	4,560 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190124	3,287,160 	4,188 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190125	3,118,020 	3,972 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190126	2,825,820 	3,600 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190127		0 			
SELL-IN	B	201 	라	20190128	2,138,340 	2,724 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190129	1,497,780 	1,896 	82.2%	790 	4,432 
SELL-IN	B	201 	라	20190130	1,120,980 	1,428 	82.3%	785 	4,432 
SELL-IN	B	201 	라	20190131	1,368,792 	732 	57.8%	1,870 	4,432 
SELL-IN	B	201 	라	20190201	2,147,760 	1,368 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190202	1,365,900 	900 	65.8%	1,518 	4,432 
SELL-IN	B	201 	라	20190203		0 			
SELL-IN	B	201 	라	20190204		0 			
SELL-IN	B	201 	라	20190205		0 			
SELL-IN	B	201 	라	20190206		0 			
SELL-IN	B	201 	라	20190207	866,640 	552 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190208	56,520 	36 	64.6%	1,570 	4,432 
SELL-IN	B	201 	라	20190209	230,568 	156 	66.7%	1,478 	4,432 
SELL-IN	B	201 	라	20190210		0 			
SELL-IN	B	201 	라	20190211	660,000 	600 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190212	3,550,800 	3,228 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190213	3,234,000 	2,940 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190214	1,623,600 	1,476 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190215	2,349,600 	2,136 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190216	2,521,200 	2,292 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190217		0 			
SELL-IN	B	201 	라	20190218	1,504,800 	1,368 	75.2%	1,100 	4,432 
SELL-IN	B	201 	라	20190219	2,310,000 	2,100 	75.2%	1,100 	4,432 
